,timestamp,sog,cog
16841,1657873223.404837,1.6,41.8
16842,1657873223.6251988,,
16843,1657873224.4045784,1.6,43.1
16844,1657873224.624968,,
16845,1657873225.4046233,1.5,40.1
16846,1657873225.6249857,,
16847,1657873226.4044604,1.5,44.5
16848,1657873226.6248124,,
16849,1657873227.4045253,1.4,41.4
16850,1657873227.6249063,,
16851,1657873228.4047167,1.4,40.3
16852,1657873228.6250827,,
16853,1657873229.4045222,1.5,44.0
16854,1657873229.6248477,,
16855,1657873230.4044778,1.3,39.3
16856,1657873230.6248448,,
16857,1657873231.404084,1.4,42.9
16858,1657873231.6244311,,
16859,1657873232.4050536,1.3,41.6
16860,1657873232.6253169,,
16861,1657873233.4046037,1.3,42.7
16862,1657873233.6249077,,
16863,1657873234.4049463,1.3,42.4
16864,1657873234.625419,,
16865,1657873235.4047234,1.3,42.7
16866,1657873235.6250846,,
16867,1657873236.4045033,1.2,41.4
16868,1657873236.62488,,
16869,1657873237.4046638,1.3,42.8
16870,1657873237.6250062,,
16871,1657873238.404686,1.2,42.7
16872,1657873238.6250362,,
16873,1657873239.403929,1.2,40.8
16874,1657873239.62433,,
16875,1657873240.4046671,1.2,43.8
16876,1657873240.6251318,,
16877,1657873241.4045477,1.1,42.0
16878,1657873241.624983,,
16879,1657873242.4046018,1.2,42.4
16880,1657873242.6251302,,
16881,1657873243.4046135,1.1,43.3
16882,1657873243.6249633,,
16883,1657873244.4040415,1.1,43.8
16884,1657873244.6245518,,
16885,1657873245.4046915,1.1,44.3
16886,1657873245.6250844,,
16887,1657873246.4046385,1.1,41.4
16888,1657873246.6250024,,
16889,1657873247.4043195,1.1,46.3
16890,1657873247.6248462,,
16891,1657873248.4048824,1.0,43.8
16892,1657873248.6252723,,
16893,1657873249.404635,1.1,43.7
16894,1657873249.6249745,,
16895,1657873250.4045777,1.1,46.8
16896,1657873250.6251078,,
16897,1657873251.4046524,1.0,43.7
16898,1657873251.6249108,,
16899,1657873252.4040377,1.1,47.3
16900,1657873252.6238866,,
16901,1657873253.403841,1.0,45.2
16902,1657873253.6242406,,
16903,1657873254.405466,1.0,45.7
16904,1657873254.625831,,
16905,1657873255.4048758,1.0,45.9
16906,1657873255.6251748,,
16907,1657873256.4047294,1.0,47.0
16908,1657873256.6250727,,
16909,1657873257.4047067,1.0,47.9
16910,1657873257.6252265,,
16911,1657873258.4046047,1.0,44.8
16912,1657873258.6250644,,
16913,1657873259.4059224,1.0,47.8
16914,1657873259.6262882,,
16915,1657873260.4042187,1.0,45.3
16916,1657873260.6245303,,
16917,1657873261.4042377,1.0,47.3
16918,1657873261.6245832,,
16919,1657873262.4054737,0.9,46.9
16920,1657873262.6259968,,
16921,1657873263.404344,0.9,47.1
16922,1657873263.6247022,,
16923,1657873264.4048421,0.9,44.1
16924,1657873264.625311,,
16925,1657873265.4053292,0.9,48.2
16926,1657873265.6257315,,
16927,1657873266.4041414,0.9,46.3
16928,1657873266.6247466,,
16929,1657873267.405598,0.9,45.9
16930,1657873267.6259656,,
16931,1657873268.4043612,0.8,47.6
16932,1657873268.6246986,,
16933,1657873269.4045317,0.8,46.6
16934,1657873269.6249428,,
16935,1657873270.405726,0.8,46.8
16936,1657873270.626081,,
16937,1657873271.4039938,0.8,42.8
16938,1657873271.6244395,,
16939,1657873272.4053168,0.7,48.2
16940,1657873272.625681,,
16941,1657873273.4047801,0.8,46.2
16942,1657873273.62512,,
16943,1657873274.4045866,0.7,49.7
16944,1657873274.6249394,,
16945,1657873275.4053,0.8,45.3
16946,1657873275.6256778,,
16947,1657873276.4041295,0.7,49.9
16948,1657873276.6246247,,
16949,1657873277.4047575,0.7,47.3
16950,1657873277.6251574,,
16951,1657873278.4043407,0.7,49.3
16952,1657873278.6246927,,
16953,1657873279.4044487,0.6,51.2
16954,1657873279.6249135,,
16955,1657873280.4060502,0.6,44.7
16956,1657873280.6264603,,
16957,1657873281.404974,0.7,53.4
16958,1657873281.6254244,,
16959,1657873282.4045258,0.6,46.3
16960,1657873282.6248899,,
16961,1657873283.4039142,0.7,54.5
16962,1657873283.6244614,,
16963,1657873284.4048128,0.5,50.7
16964,1657873284.6253715,,
16965,1657873285.4047027,0.6,50.3
16966,1657873285.6251833,,
16967,1657873286.4047878,0.6,58.3
16968,1657873286.6253371,,
16969,1657873287.404175,0.5,46.4
16970,1657873287.624583,,
16971,1657873288.4041088,0.7,56.6
16972,1657873288.6244729,,
16973,1657873289.404654,0.5,54.8
16974,1657873289.6249626,,
16975,1657873290.4039645,0.6,53.4
16976,1657873290.6243627,,
16977,1657873291.4045904,0.6,61.0
16978,1657873291.624953,,
16979,1657873292.4043112,0.5,55.8
16980,1657873292.6247182,,
16981,1657873293.406136,0.6,61.1
16982,1657873293.626489,,
16983,1657873294.4043508,0.5,61.3
16984,1657873294.6246374,,
16985,1657873295.4059699,0.5,61.4
16986,1657873295.626297,,
16987,1657873296.4045246,0.5,61.0
16988,1657873296.6248372,,
16989,1657873297.4045842,0.5,64.3
16990,1657873297.6248007,,
16991,1657873298.404685,0.6,62.0
16992,1657873298.6251607,,
16993,1657873299.4061515,0.4,63.9
16994,1657873299.6265543,,
16995,1657873300.4046843,0.5,61.7
16996,1657873300.625086,,
16997,1657873301.4047751,0.4,61.5
16998,1657873301.6251376,,
16999,1657873302.40447,0.5,66.4
17000,1657873302.6248147,,
17001,1657873303.4041154,0.4,62.4
17002,1657873303.6244721,,
17003,1657873304.4062152,0.5,69.0
17004,1657873304.62662,,
17005,1657873305.4046266,0.5,66.7
17006,1657873305.6249764,,
17007,1657873306.4043381,0.4,71.5
17008,1657873306.6247425,,
17009,1657873307.4043958,0.4,70.8
17010,1657873307.6248307,,
17011,1657873308.4054887,0.4,73.7
17012,1657873308.6259036,,
17013,1657873309.40406,0.5,72.7
17014,1657873309.624508,,
17015,1657873310.4058402,0.4,74.2
17016,1657873310.6262603,,
17017,1657873311.4045272,0.5,74.7
17018,1657873311.6248918,,
17019,1657873312.4034991,0.4,71.2
17020,1657873312.6238165,,
17021,1657873313.4046574,0.5,76.2
17022,1657873313.6247,,
17023,1657873314.4045422,0.4,75.0
17024,1657873314.6249428,,
17025,1657873315.4053755,0.5,75.6
17026,1657873315.6258109,,
17027,1657873316.4047341,0.5,76.5
17028,1657873316.6251106,,
17029,1657873317.4044755,0.4,81.1
17030,1657873317.6248891,,
17031,1657873318.4059923,0.5,75.8
17032,1657873318.6263506,,
17033,1657873319.4044962,0.4,80.8
17034,1657873319.6248512,,
17035,1657873320.4060035,0.5,83.4
17036,1657873320.6263707,,
17037,1657873321.4055068,0.5,79.6
17038,1657873321.625829,,
17039,1657873322.4045668,0.4,83.9
17040,1657873322.6249752,,
17041,1657873323.4044285,0.5,82.0
17042,1657873323.6249795,,
17043,1657873324.4039152,0.4,88.4
17044,1657873324.6244938,,
17045,1657873325.4056087,0.4,82.7
17046,1657873325.6262302,,
17047,1657873326.4041638,0.5,87.9
17048,1657873326.6246004,,
17049,1657873327.4042025,0.4,88.8
17050,1657873327.624841,,
17051,1657873328.4053774,0.5,86.7
17052,1657873328.6258438,,
17053,1657873329.4044497,0.4,92.4
17054,1657873329.6249998,,
17055,1657873330.4043622,0.4,89.0
17056,1657873330.6250048,,
17057,1657873331.4044123,0.5,88.7
17058,1657873331.6247463,,
17059,1657873332.4044938,0.4,94.3
17060,1657873332.6247993,,
17061,1657873333.4059987,0.5,89.3
17062,1657873333.6263223,,
17063,1657873334.404761,0.5,94.4
17064,1657873334.6253772,,
17065,1657873335.4046497,0.5,89.9
17066,1657873335.625142,,
17067,1657873336.4039435,0.4,91.6
17068,1657873336.6244562,,
17069,1657873337.4043484,0.5,76.2
17070,1657873337.6248,,
17071,1657873338.404574,0.3,51.8
17072,1657873338.6249502,,
17073,1657873339.405657,0.4,44.9
17074,1657873339.6261559,,
17075,1657873340.404633,0.4,25.1
17076,1657873340.6250877,,
17077,1657873341.404053,0.6,9.9
17078,1657873341.6247776,,
17079,1657873342.4044905,0.7,10.3
17080,1657873342.625163,,
17081,1657873343.40446,0.8,3.7
17082,1657873343.6252024,,
17083,1657873344.404561,1.0,9.9
17084,1657873344.6253905,,
17085,1657873345.404303,1.0,5.1
17086,1657873345.6250896,,
17087,1657873346.4040258,1.3,10.6
17088,1657873346.6248393,,
17089,1657873347.4054968,1.4,12.7
17090,1657873347.6262748,,
17091,1657873348.4044957,1.5,12.7
17092,1657873348.6252415,,
17093,1657873349.4044995,1.6,17.9
17094,1657873349.6250498,,
17095,1657873350.4043455,1.7,20.6
17096,1657873350.625076,,
17097,1657873351.4044275,1.8,23.2
17098,1657873351.625032,,
17099,1657873352.4061308,1.9,26.9
17100,1657873352.62682,,
17101,1657873353.4043539,1.9,28.3
17102,1657873353.6251338,,
17103,1657873354.4043853,2.0,32.1
17104,1657873354.6250489,,
17105,1657873355.4041836,2.0,37.0
17106,1657873355.624797,,
17107,1657873356.4044728,2.1,39.0
17108,1657873356.6250436,,
17109,1657873357.403678,2.2,43.7
17110,1657873357.6243906,,
17111,1657873358.404261,2.2,48.6
17112,1657873358.624758,,
17113,1657873359.405988,2.2,53.2
17114,1657873359.6267133,,
17115,1657873360.4053676,2.3,57.5
17116,1657873360.6259644,,
17117,1657873361.4044023,2.3,64.4
17118,1657873361.624931,,
17119,1657873362.4045146,2.2,71.0
17120,1657873362.6250548,,
17121,1657873363.4059362,2.3,78.0
17122,1657873363.626581,,
17123,1657873364.404345,2.3,82.6
17124,1657873364.6250596,,
17125,1657873365.404521,2.3,89.4
17126,1657873365.6251118,,
17127,1657873366.404533,2.4,96.0
17128,1657873366.6253223,,
17129,1657873367.405777,2.4,103.7
17130,1657873367.6264205,,
17131,1657873368.4064424,2.5,109.9
17132,1657873368.626942,,
17133,1657873369.4030952,2.6,114.6
17134,1657873369.6236434,,
17135,1657873370.4046867,2.8,119.4
17136,1657873370.6252036,,
17137,1657873371.4058654,2.9,121.8
17138,1657873371.626582,,
17139,1657873372.4053955,3.0,123.1
17140,1657873372.626019,,
17141,1657873373.4043546,3.1,124.1
17142,1657873373.6249895,,
17143,1657873374.4045422,3.2,127.2
17144,1657873374.6251192,,
17145,1657873375.404184,3.4,126.0
17146,1657873375.6251817,,
17147,1657873376.4045002,3.5,126.0
17148,1657873376.625045,,
17149,1657873377.4043663,3.5,126.0
17150,1657873377.6250682,,
17151,1657873378.4040124,3.6,125.7
17152,1657873378.6247258,,
17153,1657873379.4039764,3.7,123.8
17154,1657873379.62476,,
17155,1657873380.404207,3.7,121.9
17156,1657873380.6249313,,
17157,1657873381.404381,3.7,121.2
17158,1657873381.6249855,,
17159,1657873382.4044983,3.8,120.6
17160,1657873382.625139,,
17161,1657873383.406038,3.8,118.5
17162,1657873383.626738,,
17163,1657873384.4042287,3.9,118.8
17164,1657873384.6247246,,
17165,1657873385.4057446,3.9,118.7
17166,1657873385.6263187,,
17167,1657873386.4041214,3.9,118.3
17168,1657873386.6246564,,
17169,1657873387.4057388,4.0,118.1
17170,1657873387.6262677,,
17171,1657873388.4056566,4.1,118.2
17172,1657873388.6262622,,
17173,1657873389.4057455,4.1,119.4
17174,1657873389.626436,,
17175,1657873390.4057803,4.2,120.0
17176,1657873390.6263547,,
17177,1657873391.4055374,4.2,121.1
17178,1657873391.6262538,,
17179,1657873392.4057846,4.3,121.8
17180,1657873392.6264129,,
17181,1657873393.4043097,4.4,123.0
17182,1657873393.6248765,,
17183,1657873394.4041698,4.4,124.0
17184,1657873394.6248817,,
17185,1657873395.405912,4.5,123.0
17186,1657873395.626622,,
17187,1657873396.404333,4.5,123.9
17188,1657873396.6250138,,
17189,1657873397.4057643,4.5,124.6
17190,1657873397.626542,,
17191,1657873398.4056273,4.5,124.5
17192,1657873398.6265292,,
17193,1657873399.4044716,4.6,124.1
17194,1657873399.625147,,
17195,1657873400.4057002,4.6,123.7
17196,1657873400.6264284,,
17197,1657873401.4046109,4.6,123.9
17198,1657873401.625323,,
17199,1657873402.4044998,4.7,123.6
17200,1657873402.624989,,
17201,1657873403.4059567,4.7,122.4
17202,1657873403.6263077,,
17203,1657873404.4045277,4.7,122.6
17204,1657873404.625069,,
17205,1657873405.404391,4.7,121.3
17206,1657873405.6248481,,
17207,1657873406.4086883,4.7,120.7
17208,1657873406.6294906,,
17209,1657873407.4056997,4.7,121.1
17210,1657873407.626358,,
17211,1657873408.4044402,4.7,120.1
17212,1657873408.6249187,,
17213,1657873409.4060776,4.7,118.7
17214,1657873409.6266022,,
17215,1657873410.4045472,4.7,119.0
17216,1657873410.6251876,,
17217,1657873411.4044628,4.7,119.6
17218,1657873411.6249056,,
17219,1657873412.4042554,4.7,118.2
17220,1657873412.6247451,,
17221,1657873413.4059105,4.7,116.7
17222,1657873413.6263382,,
17223,1657873414.405746,4.7,117.4
17224,1657873414.6263957,,
17225,1657873415.405914,4.7,116.4
17226,1657873415.6263452,,
17227,1657873416.404189,4.8,115.7
17228,1657873416.6247694,,
17229,1657873417.4045696,4.7,115.8
17230,1657873417.6249685,,
17231,1657873418.4059553,4.8,115.1
17232,1657873418.6265054,,
17233,1657873419.4059398,4.7,114.4
17234,1657873419.626406,,
17235,1657873420.4060502,4.7,114.1
17236,1657873420.626377,,
17237,1657873421.4045072,4.7,113.8
17238,1657873421.6249404,,
17239,1657873422.4040692,4.7,113.7
17240,1657873422.6246245,,
17241,1657873423.406305,4.7,113.3
17242,1657873423.6267755,,
17243,1657873424.405605,4.8,113.0
17244,1657873424.6261451,,
17245,1657873425.4035468,4.8,113.7
17246,1657873425.6240215,,
17247,1657873426.4057786,4.7,112.5
17248,1657873426.626203,,
17249,1657873427.405874,4.7,111.7
17250,1657873427.6265392,,
17251,1657873428.4059868,4.6,112.4
17252,1657873428.6266024,,
17253,1657873429.4059384,4.7,113.7
17254,1657873429.6262827,,
17255,1657873430.404543,4.7,114.7
17256,1657873430.6249173,,
17257,1657873431.4046998,4.7,116.0
17258,1657873431.625189,,
17259,1657873432.4041061,4.7,116.5
17260,1657873432.6246169,,
17261,1657873433.4060924,4.7,115.1
17262,1657873433.6266096,,
17263,1657873434.4070306,4.6,111.4
17264,1657873434.6276405,,
17265,1657873435.4091477,4.4,107.8
17266,1657873435.6296499,,
17267,1657873436.4059896,4.3,104.3
17268,1657873436.6264236,,
17269,1657873437.4046903,4.2,101.5
17270,1657873437.6250863,,
17271,1657873438.4041524,4.1,98.5
17272,1657873438.624565,,
17273,1657873439.4058747,4.1,97.9
17274,1657873439.6263876,,
17275,1657873440.404533,4.2,98.5
17276,1657873440.62512,,
17277,1657873441.404253,4.1,96.4
17278,1657873441.624783,,
17279,1657873442.4044416,4.1,92.6
17280,1657873442.6251388,,
17281,1657873443.4044013,3.9,89.6
17282,1657873443.624822,,
17283,1657873444.4088724,3.9,86.5
17284,1657873444.6291978,,
17285,1657873445.4063032,3.8,83.0
17286,1657873445.626602,,
17287,1657873446.4059584,3.7,78.7
17288,1657873446.6265087,,
17289,1657873447.4061623,3.6,76.0
17290,1657873447.6265292,,
17291,1657873448.4043748,3.6,75.3
17292,1657873448.6246738,,
17293,1657873449.409295,3.5,72.9
17294,1657873449.6296272,,
17295,1657873450.4059608,3.5,70.1
17296,1657873450.6262949,,
17297,1657873451.4059808,3.5,70.0
17298,1657873451.6263,,
17299,1657873452.4049199,3.5,69.2
17300,1657873452.6251981,,
17301,1657873453.404945,3.5,67.4
17302,1657873453.625194,,
17303,1657873454.4048316,3.6,67.2
17304,1657873454.6251063,,
17305,1657873455.404609,3.6,66.2
17306,1657873455.6248887,,
17307,1657873456.4057446,3.6,63.9
17308,1657873456.626086,,
17309,1657873457.409014,3.6,62.3
17310,1657873457.629529,,
17311,1657873458.4061823,3.6,59.8
17312,1657873458.626534,,
17313,1657873459.4064066,3.5,59.0
17314,1657873459.6268046,,
17315,1657873460.404949,3.4,54.6
17316,1657873460.6254792,,
17317,1657873461.4040904,3.3,53.2
17318,1657873461.6244254,,
17319,1657873462.404576,3.1,50.5
17320,1657873462.6249647,,
17321,1657873463.4044697,3.1,47.0
17322,1657873463.624727,,
17323,1657873464.4090319,3.0,46.5
17324,1657873464.629586,,
17325,1657873465.4041803,2.8,42.5
17326,1657873465.6245754,,
17327,1657873466.4092116,2.8,40.2
17328,1657873466.6296253,,
17329,1657873467.406081,2.7,39.9
17330,1657873467.6263928,,
17331,1657873468.4046493,2.5,36.0
17332,1657873468.6248946,,
17333,1657873469.4043343,2.4,35.0
17334,1657873469.6247623,,
17335,1657873470.4089682,2.2,32.9
17336,1657873470.6292396,,
17337,1657873471.4061146,2.1,30.7
17338,1657873471.6265984,,
17339,1657873472.4047923,2.1,29.9
17340,1657873472.6250663,,
17341,1657873473.4091651,1.9,26.7
17342,1657873473.629441,,
17343,1657873474.4063184,2.0,28.4
17344,1657873474.626682,,
17345,1657873475.4095092,1.8,26.7
17346,1657873475.629847,,
17347,1657873476.4094841,1.8,25.9
17348,1657873476.6297946,,
17349,1657873477.4061565,1.7,24.3
17350,1657873477.626386,,
17351,1657873478.4047055,1.7,24.9
17352,1657873478.6250992,,
17353,1657873479.4094446,1.7,22.7
17354,1657873479.6298048,,
17355,1657873480.406141,1.6,22.8
17356,1657873480.6265671,,
17357,1657873481.405795,1.6,21.9
17358,1657873481.6260478,,
17359,1657873482.4091895,1.5,22.3
17360,1657873482.6296077,,
17361,1657873483.4059284,1.5,18.8
17362,1657873483.626268,,
17363,1657873484.4056153,1.5,21.9
17364,1657873484.626017,,
17365,1657873485.4046268,1.4,19.1
17366,1657873485.6250436,,
17367,1657873486.4094586,1.3,17.6
17368,1657873486.62982,,
17369,1657873487.4057932,1.4,20.2
17370,1657873487.6262445,,
17371,1657873488.4091675,1.2,17.4
17372,1657873488.6294422,,
17373,1657873489.4092705,1.3,17.5
17374,1657873489.6297064,,
17375,1657873490.4059694,1.3,18.7
17376,1657873490.6264243,,
17377,1657873491.4058506,1.1,13.7
17378,1657873491.6260436,,
17379,1657873492.4034994,1.3,18.0
17380,1657873492.623981,,
17381,1657873493.40483,1.2,15.8
17382,1657873493.625149,,
17383,1657873494.409315,1.1,15.9
17384,1657873494.6297994,,
17385,1657873495.4044757,1.1,11.8
17386,1657873495.624897,,
17387,1657873496.4058554,1.0,13.0
17388,1657873496.6263275,,
17389,1657873497.4049308,1.2,12.9
17390,1657873497.6252105,,
17391,1657873498.4044447,1.0,11.5
17392,1657873498.6247032,,
17393,1657873499.4097803,1.1,9.5
17394,1657873499.630143,,
17395,1657873500.4097085,0.9,12.9
17396,1657873500.6299174,,
17397,1657873501.4058447,0.9,10.0
17398,1657873501.6261785,,
17399,1657873502.409655,0.9,12.3
17400,1657873502.6299655,,
17401,1657873503.4093993,0.7,11.4
17402,1657873503.6297886,,
17403,1657873504.4091322,0.8,10.2
17404,1657873504.629419,,
17405,1657873505.406041,0.7,17.7
17406,1657873505.6261575,,
17407,1657873506.4048169,0.7,20.9
17408,1657873506.625134,,
17409,1657873507.4093158,0.6,15.5
17410,1657873507.629723,,
17411,1657873508.406109,0.5,21.3
17412,1657873508.6264741,,
17413,1657873509.4092953,0.6,21.5
17414,1657873509.6296518,,
17415,1657873510.4049783,0.6,34.1
17416,1657873510.6252658,,
17417,1657873511.4095125,0.5,29.0
17418,1657873511.6298008,,
17419,1657873512.40939,0.4,39.8
17420,1657873512.6297884,,
17421,1657873513.4097638,0.5,40.4
17422,1657873513.6301906,,
17423,1657873514.4093804,0.5,45.9
17424,1657873514.62974,,
17425,1657873515.406115,0.4,52.4
17426,1657873515.6263735,,
17427,1657873516.4095302,0.4,40.8
17428,1657873516.6297472,,
17429,1657873517.4099073,0.5,38.9
17430,1657873517.630056,,
17431,1657873518.4060533,0.7,28.4
17432,1657873518.626388,,
17433,1657873519.4096668,0.6,29.1
17434,1657873519.6299965,,
17435,1657873520.4060898,0.7,23.1
17436,1657873520.626323,,
17437,1657873521.409785,0.8,21.3
17438,1657873521.630164,,
17439,1657873522.4054456,0.8,19.1
17440,1657873522.625727,,
17441,1657873523.409209,0.9,15.2
17442,1657873523.6293607,,
17443,1657873524.4085276,0.8,12.2
17444,1657873524.6286242,,
17445,1657873525.4092932,1.0,10.5
17446,1657873525.629515,,
17447,1657873526.4058726,0.9,10.4
17448,1657873526.6261213,,
17449,1657873527.404727,0.8,10.3
17450,1657873527.6250381,,
17451,1657873528.4094033,0.7,9.0
17452,1657873528.6296759,,
17453,1657873529.4093199,0.8,14.4
17454,1657873529.6295872,,
17455,1657873530.4099956,0.7,14.7
17456,1657873530.6303425,,
17457,1657873531.4094963,0.6,14.0
17458,1657873531.629945,,
17459,1657873532.4097068,0.6,13.3
17460,1657873532.6298707,,
17461,1657873533.4060068,0.6,6.4
17462,1657873533.6263018,,
17463,1657873534.4050016,0.8,3.1
17464,1657873534.6252563,,
17465,1657873535.4094787,0.7,357.3
17466,1657873535.629944,,
17467,1657873536.4092753,0.8,351.8
17468,1657873536.6295269,,
17469,1657873537.406153,0.8,348.6
17470,1657873537.6264448,,
17471,1657873538.4059317,0.8,341.6
17472,1657873538.6263514,,
17473,1657873539.4098513,0.7,335.2
17474,1657873539.630261,,
17475,1657873540.4060552,0.7,329.8
17476,1657873540.6265097,,
17477,1657873541.4098585,0.7,323.5
17478,1657873541.630207,,
17479,1657873542.4097302,0.6,313.9
17480,1657873542.630039,,
17481,1657873543.4097092,0.7,308.3
17482,1657873543.6298811,,
17483,1657873544.4097567,0.7,302.1
17484,1657873544.6300929,,
17485,1657873545.4097035,0.7,295.0
17486,1657873545.62997,,
17487,1657873546.4087212,0.7,288.1
17488,1657873546.628924,,
17489,1657873547.409768,0.8,282.8
17490,1657873547.6299655,,
17491,1657873548.4095798,0.8,277.6
17492,1657873548.6299746,,
17493,1657873549.4099588,0.8,277.7
17494,1657873549.6303692,,
17495,1657873550.4059565,0.9,274.2
17496,1657873550.6264064,,
17497,1657873551.4090726,1.0,271.8
17498,1657873551.6293905,,
17499,1657873552.4061892,1.0,275.9
17500,1657873552.626612,,
17501,1657873553.405982,1.0,273.8
17502,1657873553.6263616,,
17503,1657873554.4108744,1.0,273.2
17504,1657873554.6312163,,
17505,1657873555.408753,0.9,271.4
17506,1657873555.629051,,
17507,1657873556.409113,0.9,271.5
17508,1657873556.6295443,,
17509,1657873557.4063275,0.9,268.6
17510,1657873557.626696,,
17511,1657873558.4109254,0.9,270.1
17512,1657873558.631435,,
17513,1657873559.4099176,0.9,268.8
17514,1657873559.630052,,
17515,1657873560.4086165,0.8,265.5
17516,1657873560.6287355,,
17517,1657873561.409145,0.8,267.8
17518,1657873561.6293151,,
17519,1657873562.4107924,0.8,265.0
17520,1657873562.6310992,,
17521,1657873563.4095926,0.7,262.5
17522,1657873563.6298661,,
17523,1657873564.4089184,0.7,260.0
17524,1657873564.6291902,,
17525,1657873565.4110067,0.7,263.1
17526,1657873565.6311996,,
17527,1657873566.4097788,0.7,256.9
17528,1657873566.6300128,,
17529,1657873567.4093058,0.7,257.3
17530,1657873567.629484,,
17531,1657873568.4062188,0.7,251.7
17532,1657873568.626464,,
17533,1657873569.4110873,0.7,255.2
17534,1657873569.6313286,,
17535,1657873570.4095087,0.7,250.5
17536,1657873570.6298134,,
17537,1657873571.409566,0.7,247.1
17538,1657873571.6298337,,
17539,1657873572.4094636,0.7,250.0
17540,1657873572.6297607,,
17541,1657873573.409237,0.5,239.8
17542,1657873573.6295273,,
17543,1657873574.409643,0.5,240.2
17544,1657873574.6299894,,
17545,1657873575.409237,0.3,233.7
17546,1657873575.6296403,,
17547,1657873576.4092076,0.3,234.9
17548,1657873576.629566,,
17549,1657873577.4092753,0.3,232.5
17550,1657873577.6296186,,
17551,1657873578.4110916,0.3,228.2
17552,1657873578.6314566,,
17553,1657873579.4061208,0.3,226.8
17554,1657873579.6264596,,
17555,1657873580.4111888,0.3,234.3
17556,1657873580.6314847,,
17557,1657873581.4109051,0.4,224.5
17558,1657873581.6314027,,
17559,1657873582.4096823,0.3,219.3
17560,1657873582.6299262,,
17561,1657873583.4100091,0.3,223.8
17562,1657873583.6302845,,
17563,1657873584.410884,0.4,225.7
17564,1657873584.6311998,,
17565,1657873585.4087641,0.4,233.8
17566,1657873585.6291544,,
17567,1657873586.4087,0.4,235.5
17568,1657873586.629075,,
17569,1657873587.411144,0.3,231.6
17570,1657873587.6315444,,
17571,1657873588.4108152,0.3,229.0
17572,1657873588.631087,,
17573,1657873589.4108188,0.3,223.9
17574,1657873589.6310697,,
17575,1657873590.4109755,0.3,203.3
17576,1657873590.6312468,,
17577,1657873591.4103627,0.3,236.0
17578,1657873591.630635,,
17579,1657873592.4108243,0.3,220.1
17580,1657873592.6312597,,
17581,1657873593.4091234,0.3,219.2
17582,1657873593.6294434,,
17583,1657873594.4100337,0.3,209.6
17584,1657873594.6303465,,
17585,1657873595.410881,0.2,202.5
17586,1657873595.6311753,,
17587,1657873596.410195,0.3,194.0
17588,1657873596.6305509,,
17589,1657873597.4108665,0.2,161.1
17590,1657873597.6311228,,
17591,1657873598.411066,0.2,161.1
17592,1657873598.631537,,
17593,1657873599.411108,0.2,161.1
17594,1657873599.631581,,
17595,1657873600.4099822,0.2,146.6
17596,1657873600.6304069,,
17597,1657873601.4101787,0.2,146.6
17598,1657873601.6305416,,
17599,1657873602.4109488,0.2,146.6
17600,1657873602.631539,,
17601,1657873603.4098883,0.1,146.6
17602,1657873603.6302874,,
17603,1657873604.409884,0.1,146.6
17604,1657873604.6302354,,
17605,1657873605.409538,0.1,146.6
17606,1657873605.6298063,,
17607,1657873606.4088464,0.1,146.6
17608,1657873606.6294343,,
17609,1657873607.4112847,0.2,135.9
17610,1657873607.6316302,,
17611,1657873608.4107742,0.1,135.9
17612,1657873608.6310928,,
17613,1657873609.4109125,0.2,135.9
17614,1657873609.6312468,,
17615,1657873610.41102,0.2,135.9
17616,1657873610.6313405,,
17617,1657873611.410805,0.1,135.9
17618,1657873611.6313777,,
17619,1657873612.411128,0.1,135.9
17620,1657873612.6314664,,
17621,1657873613.4093494,0.1,135.9
17622,1657873613.6299138,,
17623,1657873614.4110985,0.2,135.9
17624,1657873614.6316931,,
17625,1657873615.4103882,0.1,135.9
17626,1657873615.630928,,
17627,1657873616.4088678,0.1,135.9
17628,1657873616.629206,,
17629,1657873617.411216,0.2,135.9
17630,1657873617.6318777,,
17631,1657873618.4109902,0.2,116.4
17632,1657873618.6313837,,
17633,1657873619.4109924,0.1,116.4
17634,1657873619.6315382,,
17635,1657873620.4109774,0.2,116.4
17636,1657873620.6316533,,
17637,1657873621.4106987,0.2,116.4
17638,1657873621.6311703,,
17639,1657873622.4109793,0.3,119.2
17640,1657873622.6315224,,
17641,1657873623.40998,0.2,119.2
17642,1657873623.630463,,
17643,1657873624.4089777,0.2,119.2
17644,1657873624.629412,,
17645,1657873625.4113467,0.3,109.1
17646,1657873625.631676,,
17647,1657873626.4111857,0.3,108.7
17648,1657873626.6316547,,
17649,1657873627.4108078,0.3,100.1
17650,1657873627.631208,,
17651,1657873628.4111667,0.2,100.1
17652,1657873628.631765,,
17653,1657873629.411225,0.3,104.1
17654,1657873629.631577,,
17655,1657873630.4111798,0.3,98.6
17656,1657873630.6315749,,
17657,1657873631.411046,0.3,90.0
17658,1657873631.6314313,,
17659,1657873632.4109144,0.2,90.9
17660,1657873632.6312952,,
17661,1657873633.409934,0.3,92.9
17662,1657873633.630337,,
17663,1657873634.410183,0.3,90.5
17664,1657873634.6304822,,
17665,1657873635.4096632,0.2,90.4
17666,1657873635.6301343,,
17667,1657873636.4098501,0.2,90.4
17668,1657873636.630488,,
17669,1657873637.4104726,0.3,88.1
17670,1657873637.6309114,,
17671,1657873638.4099114,0.3,82.2
17672,1657873638.6304717,,
17673,1657873639.410265,0.3,73.9
17674,1657873639.6307962,,
17675,1657873640.4092972,0.3,78.6
